"","Country","Year","LifeExpectancy","GDPPerCapita","FemaleUnemploymentRate","ElectricityPerCapita","ChildrenPerWoman","ChildMortalityRate","LaborRate","NumCode","PopulationInMillions"
"2084","Djibouti",1985,NA,3797.773931,NA,NA,6.218,134.2,70.80000305,262,0.403221
"2085","Djibouti",1986,NA,3707.604368,NA,NA,6.205,130.5,70.69999695,262,0.430367
"2086","Djibouti",1987,NA,3620.953533,NA,NA,6.193,127.1,70.59999847,262,0.464202
"2087","Djibouti",1988,NA,3448.487576,NA,NA,6.174,124.1,70.59999847,262,0.500876
"2088","Djibouti",1989,NA,3244.512695,NA,NA,6.142,121.2,70.5,262,0.534862
"2089","Djibouti",1990,60.5,3126.786582,NA,NA,6.087,118.6,70.5,262,0.56229
"2090","Djibouti",1991,60.2,3065.883962,NA,NA,6,116.3,70.5,262,0.581641
"2091","Djibouti",1992,60,2988.63388,NA,NA,5.879,114.4,70.5,262,0.594437
"2092","Djibouti",1993,60.1,2805.602614,NA,NA,5.727,112.8,70.40000153,262,0.603534
"2093","Djibouti",1994,59.6,2714.817918,NA,NA,5.548,111.2,70.40000153,262,0.613219
"2094","Djibouti",1995,59.7,2579.91236,NA,NA,5.352,109.8,70.19999695,262,0.626537
"2095","Djibouti",1996,59.8,2422.796646,NA,NA,5.148,108.3,70.09999847,262,0.644434
"2096","Djibouti",1997,59.7,2382.473638,NA,NA,4.95,106.6,69.90000153,262,0.665755
"2097","Djibouti",1998,59.6,2358.24272,NA,NA,4.768,104.7,69.59999847,262,0.68894
"2098","Djibouti",1999,59.6,2390.141974,NA,NA,4.607,102.8,69.40000153,262,0.711573
"2099","Djibouti",2000,59.6,2381.242365,NA,NA,4.469,100.7,69.09999847,262,0.73193
"2100","Djibouti",2001,59.7,2387.807391,NA,NA,4.353,98.4,68.90000153,262,0.749604
"2101","Djibouti",2002,59.7,2399.124254,NA,NA,4.253,96,68.59999847,262,0.765283
"2102","Djibouti",2003,59.7,2428.461702,NA,NA,4.16,93.5,68.30000305,262,0.77964
"2103","Djibouti",2004,59.7,2442.406303,NA,NA,4.074,90.9,67.90000153,262,0.793738
"2104","Djibouti",2005,59.9,2469.201207,NA,NA,3.991,88.2,67.59999847,262,0.808367
"2105","Djibouti",2006,60.2,2516.342194,NA,NA,3.911,85.7,67.40000153,262,0.823682
"2106","Djibouti",2007,60.6,2572.13043,NA,NA,3.832,83.2,67.30000305,262,0.839453
"2107","Djibouti",2008,61,2647.332981,NA,NA,3.755,80.7,NA,262,0.855636
"2108","Djibouti",2009,61.4,2704.780892,NA,NA,3.679,78.3,NA,262,0.87209
"2109","Djibouti",2010,61.8,2722.864913,NA,NA,3.604,76.1,NA,262,0.888716
"2110","Djibouti",2011,62.2,2767.048801,NA,NA,3.53,73.8,NA,262,0.905564
"2111","Djibouti",2012,62.8,2821.983192,NA,NA,3.457,71.7,NA,262,0.922708
"2112","Djibouti",2013,63.4,2882.393598,NA,NA,3.387,69.6,NA,262,0.94009
"2113","Dominica",1970,NA,2786.811443,NA,NA,NA,64.3,NA,212,0.071076
"2114","Dominica",1971,NA,2964.324509,NA,NA,NA,58,NA,212,0.071567
"2115","Dominica",1972,NA,3163.102472,NA,NA,NA,51.5,NA,212,0.071737
"2116","Dominica",1973,NA,3403.843458,NA,NA,NA,45.2,NA,212,0.071745
"2117","Dominica",1974,NA,3590.026818,NA,NA,NA,39.3,NA,212,0.071811
"2118","Dominica",1975,NA,3654.520325,NA,NA,NA,34.2,NA,212,0.072092
"2119","Dominica",1976,NA,3847.933369,NA,NA,NA,29.8,NA,212,0.072648
"2120","Dominica",1977,NA,3881.400519,NA,NA,NA,26.3,NA,212,0.073412
"2121","Dominica",1978,NA,4265.96634,NA,NA,NA,23.5,NA,212,0.07424
"2122","Dominica",1979,NA,3428.499459,NA,NA,NA,21.3,NA,212,0.074922
"2123","Dominica",1980,NA,3885.926636,NA,NA,NA,19.7,NA,212,0.075312
"2124","Dominica",1981,NA,4341.657263,NA,NA,NA,18.5,NA,212,0.075374
"2125","Dominica",1982,NA,4527.757353,NA,NA,NA,17.6,NA,212,0.075166
"2126","Dominica",1983,NA,4676.319625,NA,NA,NA,17.1,NA,212,0.074747
"2127","Dominica",1984,NA,4970.101273,NA,NA,NA,16.9,NA,212,0.074212
"2128","Dominica",1985,NA,5075.189519,NA,NA,NA,16.8,NA,212,0.073637
"2129","Dominica",1986,NA,5480.992024,NA,NA,NA,16.8,NA,212,0.073022
"2130","Dominica",1987,NA,5954.3058,NA,NA,NA,16.9,NA,212,0.072365
"2131","Dominica",1988,NA,6529.509473,NA,NA,NA,17,NA,212,0.07174
"2132","Dominica",1989,NA,6551.721208,NA,NA,NA,17.1,NA,212,0.07124
"2133","Dominica",1990,71.2,6938.72253,NA,NA,NA,17.2,NA,212,0.070926
"2134","Dominica",1991,71.1,6965.467905,NA,NA,NA,17.3,NA,212,0.070842
"2135","Dominica",1992,71.2,7253.058425,NA,NA,NA,17.3,NA,212,0.070962
"2136","Dominica",1993,71.4,7228.875624,NA,NA,NA,17.3,NA,212,0.071181
"2137","Dominica",1994,71.7,7324.426128,NA,NA,NA,17.3,NA,212,0.07135
"2138","Dominica",1995,71.8,7463.969755,NA,NA,NA,17.1,NA,212,0.071364
"2139","Dominica",1996,72.1,7726.476428,NA,NA,NA,16.9,NA,212,0.071184
"2140","Dominica",1997,72.3,7923.594014,NA,NA,NA,16.7,NA,212,0.070846
"2141","Dominica",1998,72.6,8182.004353,NA,NA,NA,16.4,NA,212,0.070419
"2142","Dominica",1999,72.9,8243.241587,NA,NA,NA,16.1,NA,212,0.070003
"2143","Dominica",2000,73.3,8306.003155,NA,NA,NA,15.8,NA,212,0.069672
"2144","Dominica",2001,73.5,8004.454573,NA,NA,NA,15.5,NA,212,0.069447
"2145","Dominica",2002,73.6,7694.556412,NA,NA,NA,15.1,NA,212,0.069301
"2146","Dominica",2003,73.7,7870.425854,NA,NA,NA,14.8,NA,212,0.0692
"2147","Dominica",2004,73.9,8387.519861,NA,NA,NA,14.5,NA,212,0.069087
"2148","Dominica",2005,74.1,8698.365062,NA,NA,NA,14.1,NA,212,0.068925
"2149","Dominica",2006,74.2,9023.981567,NA,NA,NA,13.8,NA,212,0.0687
"2150","Dominica",2007,74.4,9385.971878,NA,NA,NA,13.5,NA,212,0.068434
"2151","Dominica",2008,74.5,10124.59673,NA,NA,NA,13.1,NA,212,0.068159
"2152","Dominica",2009,74.6,10051.37432,NA,NA,NA,12.8,NA,212,0.067922
"2153","Dominica",2010,74.4,10130.89012,NA,NA,NA,12.4,NA,212,0.067757
"2154","Dominica",2011,74.3,10332.52561,NA,NA,NA,12.1,NA,212,0.067675
"2155","Dominica",2012,74.3,10214.48079,NA,NA,NA,11.7,NA,212,0.067665
"2156","Dominica",2013,74.4,10292.224,NA,NA,NA,11.4,NA,212,0.067702
"2157","Dominican Rep.",1970,58.465,3065.794137,NA,NA,6.182,121.4,NA,214,4.511577
"2158","Dominican Rep.",1971,59.03,3297.688405,NA,326.1,5.983,118.2,NA,214,4.637627
"2159","Dominican Rep.",1972,59.565,3606.672794,NA,307.0947892,5.782,114.9,NA,214,4.764319
"2160","Dominican Rep.",1973,60.069,3936.917712,NA,398.2112879,5.58,111.6,NA,214,4.8915
"2161","Dominican Rep.",1974,60.545,4057.443035,NA,362.9705718,5.383,108.1,NA,214,5.019002
"2162","Dominican Rep.",1975,60.992,4145.371766,NA,400.8729434,5.193,104.6,NA,214,5.146742
"2163","Dominican Rep.",1976,61.412,4315.961978,NA,379.9166939,5.014,101.2,NA,214,5.274591
"2164","Dominican Rep.",1977,61.811,4417.173861,NA,420.00189,4.848,97.7,NA,214,5.402683
"2165","Dominican Rep.",1978,62.198,4412.79559,NA,408.1450572,4.693,94.3,NA,214,5.531528
"2166","Dominican Rep.",1979,62.581,4494.568154,NA,469.9977177,4.552,91,NA,214,5.661827
"2167","Dominican Rep.",1980,62.97,4656.521643,NA,439.6026925,4.422,87.7,54.09999847,214,5.794074
"2168","Dominican Rep.",1981,NA,4736.872022,NA,441.1222553,4.302,84.4,54.29999924,214,5.928429
"2169","Dominican Rep.",1982,NA,4712.153173,NA,326.3728437,4.19,81.2,54.40000153,214,6.064722
"2170","Dominican Rep.",1983,NA,4810.673103,NA,363.7598992,4.082,78.1,54.40000153,214,6.202698
"2171","Dominican Rep.",1984,NA,4718.734711,NA,441.1118086,3.978,75.2,54.40000153,214,6.34195
"2172","Dominican Rep.",1985,NA,4500.783858,NA,472.4315787,3.878,72.3,54.5,214,6.482152
"2173","Dominican Rep.",1986,NA,4537.147192,NA,479.8671073,3.783,69.6,54.5,214,6.623094
"2174","Dominican Rep.",1987,NA,4775.973182,NA,473.1418572,3.695,67,54.5,214,6.76475
"2175","Dominican Rep.",1988,NA,4709.077081,NA,376.3346073,3.613,64.4,54.5,214,6.907171
"2176","Dominican Rep.",1989,NA,5200.702505,NA,330.7502975,3.537,62,54.5,214,7.05048
"2177","Dominican Rep.",1990,71.3,4855.485333,NA,385.2244412,3.466,59.7,54.5,214,7.194666
"2178","Dominican Rep.",1991,71.5,4800.251837,16.10000038,394.7303098,3.397,57.4,54.5,214,7.339826
"2179","Dominican Rep.",1992,71.8,5013.7506,14.80000019,535.1160101,3.33,55.2,54.40000153,214,7.485619
"2180","Dominican Rep.",1993,72,5027.366174,15.10000038,503.3690608,3.262,53,54.40000153,214,7.631076
"2181","Dominican Rep.",1994,72.1,5157.793984,19.29999924,520.9105174,3.195,51,55.29999924,214,7.774932
"2182","Dominican Rep.",1995,72.2,5300.778632,21.5,491.7293455,3.13,49.1,56.29999924,214,7.916309
"2183","Dominican Rep.",1996,72.2,5587.498047,23.29999924,626.4650055,3.069,47.3,57.29999924,214,8.054768
"2184","Dominican Rep.",1997,72.3,5952.341463,26.29999924,629.807124,3.014,45.6,58.29999924,214,8.19062
"2185","Dominican Rep.",1998,72.3,6283.762157,29.70000076,667.0214264,2.966,44,59.29999924,214,8.32468
"2186","Dominican Rep.",1999,72.6,6678.710019,32.79999924,653.6207529,2.926,42.5,60.40000153,214,8.458164
"2187","Dominican Rep.",2000,72.7,7164.481631,35.29999924,722.2320144,2.892,41.1,61.29999924,214,8.591967
"2188","Dominican Rep.",2001,72.7,7309.27544,38.79999924,1030.87769,2.863,39.9,62.70000076,214,8.726256
"2189","Dominican Rep.",2002,72.6,7516.486771,44.70000076,825.4935138,2.836,38.7,64,214,8.86076
"2190","Dominican Rep.",2003,72.4,7610.380199,39.09999847,801.6475665,2.809,37.5,64,214,8.995398
"2191","Dominican Rep.",2004,72,7969.158401,37.40000153,825.0981902,2.781,36.5,63.90000153,214,9.129965
"2192","Dominican Rep.",2005,72.1,8519.811692,38.20000076,737.2078701,2.751,35.4,64.09999847,214,9.264267
"2193","Dominican Rep.",2006,72.2,9262.851963,40.29999924,818.628525,2.719,34.5,64.80000305,214,9.398285
"2194","Dominican Rep.",2007,72.2,9869.663945,40.5,851.7927429,2.686,33.5,64.59999847,214,9.531954
"2195","Dominican Rep.",2008,72.5,10204.16032,NA,849.1112229,2.652,32.6,NA,214,9.664948
"2196","Dominican Rep.",2009,72.7,10369.41544,NA,812.6046803,2.618,31.6,NA,214,9.796852
"2197","Dominican Rep.",2010,73.1,10975.03625,NA,830.5050008,2.584,30.7,NA,214,9.92732
"2198","Dominican Rep.",2011,73.3,11263.69109,NA,893.3148515,2.551,29.9,NA,214,10.056181
"2199","Dominican Rep.",2012,73.5,11495.37872,NA,NA,2.517,29,NA,214,10.183339
"2200","Dominican Rep.",2013,73.6,11754.93235,NA,NA,2.484,28.1,NA,214,10.308609
"2201","Ecuador",1970,57.791,6451.197856,NA,NA,6.128,137.9,NA,218,5.972464
"2202","Ecuador",1971,58.213,6624.62748,NA,145.6736616,6.005,134.3,NA,218,6.15069
"2203","Ecuador",1972,58.652,6829.300776,NA,150.7135841,5.874,130.3,NA,218,6.333049
"2204","Ecuador",1973,59.107,7459.902921,NA,164.7030153,5.736,126,NA,218,6.519792
"2205","Ecuador",1974,59.58,7670.352931,NA,175.9274052,5.593,121.3,NA,218,6.711284
"2206","Ecuador",1975,60.075,7843.543808,NA,198.0171155,5.449,116.6,NA,218,6.90774
"2207","Ecuador",1976,60.598,8358.927296,NA,225.4502579,5.304,111.8,NA,218,7.109119
"2208","Ecuador",1977,61.147,8637.985609,NA,254.3571308,5.159,107,NA,218,7.315156
"2209","Ecuador",1978,61.72,8980.313544,NA,294.4506245,5.015,102.6,NA,218,7.525548
"2210","Ecuador",1979,62.315,9204.531189,NA,330.310675,4.875,98.2,NA,218,7.739894
"2211","Ecuador",1980,62.927,9362.364787,NA,363.2372084,4.742,93.9,55.79999924,218,7.957811
"2212","Ecuador",1981,NA,9480.496091,NA,388.3794311,4.618,89.5,55.79999924,218,8.178948
"2213","Ecuador",1982,NA,9328.763424,NA,408.0847172,4.505,85.2,49,218,8.403034
"2214","Ecuador",1983,NA,8891.940866,NA,413.1886923,4.401,80.9,49.90000153,218,8.629832
"2215","Ecuador",1984,NA,9012.123313,NA,416.4588281,4.306,76.8,50.90000153,218,8.859125
"2216","Ecuador",1985,NA,9150.138657,NA,402.1401802,4.217,72.8,52,218,9.090592
"2217","Ecuador",1986,NA,9177.387292,NA,422.7715374,4.131,69.2,53.09999847,218,9.323745
"2218","Ecuador",1987,NA,8382.133874,NA,456.9380732,4.044,65.8,54.29999924,218,9.557974
"2219","Ecuador",1988,NA,9042.268508,NA,456.7446828,3.955,62.7,55.5,218,9.792658
"2220","Ecuador",1989,NA,8827.821733,NA,450.5977931,3.861,59.7,55.5,218,10.027109
"2221","Ecuador",1990,71.3,8848.362481,NA,485.7959027,3.765,56.9,55.40000153,218,10.260587
"2222","Ecuador",1991,71.6,9107.063464,29.70000076,514.4474805,3.669,54.2,56,218,10.493498
"2223","Ecuador",1992,71.8,9186.398454,31.29999924,528.2988532,3.576,51.5,56.70000076,218,10.725281
"2224","Ecuador",1993,72,9190.885962,32.40000153,523.3323062,3.488,48.8,57.40000153,218,10.953182
"2225","Ecuador",1994,72.2,9399.540619,33.5,556.4557444,3.407,46.3,58.09999847,218,11.173647
"2226","Ecuador",1995,72.4,9486.893943,34.70000076,558.9529684,3.335,43.9,58.70000076,218,11.384506
"2227","Ecuador",1996,72.6,9481.01931,35.90000153,619.8759539,3.27,41.6,59.29999924,218,11.584074
"2228","Ecuador",1997,72.7,9607.657566,36.90000153,663.1755524,3.213,39.5,59.79999924,218,11.774005
"2229","Ecuador",1998,72.9,9464.827478,38,695.4562583,3.161,37.6,60.29999924,218,11.959586
"2230","Ecuador",1999,73.1,8626.301754,39.09999847,642.7934576,3.113,35.9,60.79999924,218,12.148188
"2231","Ecuador",2000,73.2,7263.066032,40,642.3796468,3.068,34.3,61.29999924,218,12.345023
"2232","Ecuador",2001,73.4,7516.37917,40.40000153,653.6331763,3.025,32.9,62.29999924,218,12.552036
"2233","Ecuador",2002,73.5,7465.611978,41.29999924,660.1667639,2.983,31.7,62.90000153,218,12.767415
"2234","Ecuador",2003,73.6,7644.011746,42.29999924,673.5038147,2.94,30.6,63.5,218,12.987992
"2235","Ecuador",2004,73.7,8161.304107,43.59999847,737.5957483,2.897,29.7,64,218,13.208869
"2236","Ecuador",2005,73.8,8448.374675,44.59999847,759.8824458,2.853,28.8,64.59999847,218,13.426402
"2237","Ecuador",2006,73.8,8691.623224,45.59999847,838.9487277,2.81,27.9,65.19999695,218,13.639708
"2238","Ecuador",2007,73.9,8751.408597,45.5,912.646319,2.768,27.1,65.30000305,218,13.849721
"2239","Ecuador",2008,74,9170.923262,NA,1056.682415,2.728,26.3,NA,218,14.05674
"2240","Ecuador",2009,74.1,9129.333226,NA,1078.038961,2.69,25.5,NA,218,14.261566
"2241","Ecuador",2010,74.2,9288.5667,NA,1122.986411,2.655,24.7,NA,218,14.464739
"2242","Ecuador",2011,74.4,9881.895867,NA,1192.275122,2.622,23.9,NA,218,14.666055
"2243","Ecuador",2012,74.6,10219.04196,NA,NA,2.59,23.1,NA,218,14.864987
"2244","Ecuador",2013,74.8,10480.92172,NA,NA,2.559,22.5,NA,218,15.061398
"2245","Egypt",1970,52.179,3079.109434,NA,NA,5.94,239.8,NA,818,35.923283
"2246","Egypt",1971,52.512,3113.310311,NA,194.2280202,5.846,236.3,NA,818,36.751162
"2247","Egypt",1972,52.926,3162.241748,NA,190.8003201,5.763,232.2,NA,818,37.577248
"2248","Egypt",1973,53.44,3115.558205,NA,188.0012549,5.692,226.9,NA,818,38.409289
"2249","Egypt",1974,54.052,3123.959785,NA,207.6946689,5.633,220.3,NA,818,39.258086
"2250","Egypt",1975,54.749,3211.404014,NA,229.4405531,5.585,212.3,NA,818,40.132189
"2251","Egypt",1976,55.496,3571.42191,NA,262.0320678,5.545,203.4,NA,818,41.033408
"2252","Egypt",1977,56.254,3764.329974,NA,295.4838718,5.507,194.1,NA,818,41.961731
"2253","Egypt",1978,56.99,3971.564209,NA,309.4700797,5.465,184.6,NA,818,42.921556
"2254","Egypt",1979,57.692,4280.973265,NA,333.846393,5.418,175.3,NA,818,43.917526
"2255","Egypt",1980,58.365,4598.600046,NA,368.2010745,5.366,166.1,45.40000153,818,44.952497
"2256","Egypt",1981,NA,4569.853207,NA,403.977264,5.31,156.9,46.70000076,818,46.025305
"2257","Egypt",1982,NA,4772.830726,NA,443.9324357,5.251,147.3,48.09999847,818,47.133557
"2258","Egypt",1983,NA,5058.461254,NA,489.3924305,5.189,137.3,49.59999847,818,48.276547
"2259","Egypt",1984,NA,5316.596026,NA,508.7169516,5.123,127.3,49.5,818,49.453054
"2260","Egypt",1985,NA,5550.876015,NA,486.368967,5.045,117.5,49.5,818,50.659625
"2261","Egypt",1986,NA,5668.189102,NA,579.4353211,4.947,108.5,49.59999847,818,51.899728
"2262","Egypt",1987,NA,5783.318141,NA,611.1581119,4.827,100.9,49.70000076,818,53.166492
"2263","Egypt",1988,NA,5893.521709,NA,627.9066418,4.684,94.6,49.79999924,818,54.43372
"2264","Egypt",1989,NA,5938.710398,NA,652.3599236,4.522,89.5,49.79999924,818,55.667119
"2265","Egypt",1990,64.6,6023.766663,NA,675.3867032,4.35,85.1,48.90000153,818,56.843275
"2266","Egypt",1991,65.2,5977.246178,16.60000038,694.7669469,4.179,81,47.20000076,818,57.952386
"2267","Egypt",1992,65.8,6137.02243,16.20000076,701.8074407,4.018,77,46.79999924,818,59.004372
"2268","Egypt",1993,66.3,6215.266578,15.60000038,721.3050538,3.876,72.9,47.29999924,818,60.020423
"2269","Egypt",1994,66.8,6363.065658,16,737.3671849,3.757,68.6,47.40000153,818,61.032081
"2270","Egypt",1995,67.2,6556.522327,15.5,759.5425461,3.659,64.3,47.20000076,818,62.06381
"2271","Egypt",1996,67.6,6777.769101,16.29999924,822.5538536,3.579,60,46.70000076,818,63.120498
"2272","Egypt",1997,68,7039.968933,16.39999962,866.1511433,3.508,55.9,46.20000076,818,64.199588
"2273","Egypt",1998,68.3,7210.93936,16.20000076,914.5433315,3.44,51.9,45.70000076,818,65.309201
"2274","Egypt",1999,68.6,7532.099236,17.10000038,976.8382721,3.372,48.3,46.90000153,818,66.457136
"2275","Egypt",2000,68.9,7811.76471,16.60000038,1016.774527,3.306,44.8,46.5,818,67.648419
"2276","Egypt",2001,69.1,7959.444206,16.60000038,1073.906271,3.242,41.6,45.90000153,818,68.888032
"2277","Egypt",2002,69.3,8017.050757,17.20000076,1129.219758,3.184,38.5,46.5,818,70.174632
"2278","Egypt",2003,69.4,8138.48109,17.29999924,1202.679259,3.134,35.7,46.59999847,818,71.498433
"2279","Egypt",2004,69.6,8332.447067,17.39999962,1250.65008,3.091,33,46.79999924,818,72.844998
"2280","Egypt",2005,69.8,8561.169809,17.20000076,1327.822279,3.053,30.7,46.90000153,818,74.203215
"2281","Egypt",2006,70,8995.061709,17.89999962,1403.944943,3.02,28.6,46.90000153,818,75.568453
"2282","Egypt",2007,70.1,9471.856704,18.20000076,1492.882008,2.987,26.8,47.29999924,818,76.941572
"2283","Egypt",2008,70.1,9979.970675,NA,1539.330261,2.954,25.4,NA,818,78.323298
"2284","Egypt",2009,70.2,10271.80941,NA,1607.918763,2.919,24.3,NA,818,79.716203
"2285","Egypt",2010,70.3,10620.59504,NA,1670.647739,2.883,23.5,NA,818,81.121077
"2286","Egypt",2011,70.5,10628.74732,NA,1742.910971,2.845,22.8,NA,818,82.53677
"2287","Egypt",2012,70.7,10587.60729,NA,NA,2.807,22.3,NA,818,83.958369
"2288","Egypt",2013,70.9,10597.77339,NA,NA,2.77,21.8,NA,818,85.37844
"2289","El Salvador",1970,56.498,5484.939057,NA,NA,6.203,154.6,NA,222,3.736311
"2290","El Salvador",1971,56.738,5573.674355,NA,166.5609695,6.106,151.6,NA,222,3.836884
"2291","El Salvador",1972,56.917,5764.202761,NA,178.2819562,6.01,148.4,NA,222,3.937757
"2292","El Salvador",1973,57.037,5875.046575,NA,199.8470563,5.914,144.8,NA,222,4.037935
"2293","El Salvador",1974,57.106,6109.835471,NA,211.7640745,5.817,141,NA,222,4.136133
"2294","El Salvador",1975,57.111,6279.800989,NA,206.0308928,5.718,136.7,NA,222,4.231358
"2295","El Salvador",1976,57.038,6351.730864,NA,235.3783348,5.615,132,NA,222,4.323383
"2296","El Salvador",1977,56.9,6553.136817,NA,254.8462122,5.506,127.1,NA,222,4.412237
"2297","El Salvador",1978,56.731,6809.286802,NA,277.0864196,5.389,121.8,NA,222,4.497535
"2298","El Salvador",1979,56.579,6534.176945,NA,285.2158672,5.266,116.2,NA,222,4.578922
"2299","El Salvador",1980,56.525,5903.871244,NA,269.4957426,5.137,110.3,62.29999924,222,4.656263
"2300","El Salvador",1981,NA,5482.396064,NA,255.7827819,5.004,104.1,62.59999847,222,4.729467
"2301","El Salvador",1982,NA,5226.194938,NA,251.8382632,4.87,97.9,62.79999924,222,4.798918
"2302","El Salvador",1983,NA,5207.093788,NA,272.1620132,4.738,91.7,63,222,4.865611
"2303","El Salvador",1984,NA,5245.904322,NA,282.2942952,4.609,85.8,63.29999924,222,4.930893
"2304","El Salvador",1985,NA,5280.063663,NA,292.3761568,4.485,80.2,63.5,222,4.995888
"2305","El Salvador",1986,NA,5240.246793,NA,297.1023056,4.367,75.1,63.70000076,222,5.060307
"2306","El Salvador",1987,NA,5279.87807,NA,314.9837599,4.255,70.6,64,222,5.12424
"2307","El Salvador",1988,NA,5282.589251,NA,324.4472233,4.148,66.5,64.30000305,222,5.189565
"2308","El Salvador",1989,NA,5246.441101,NA,325.2755828,4.047,62.8,64.5,222,5.258654
"2309","El Salvador",1990,69.8,5314.085378,NA,347.47782,3.951,59.5,64.80000305,222,5.332842
"2310","El Salvador",1991,70.1,5372.798791,47.29999924,365.1415693,3.862,56.4,63,222,5.413269
"2311","El Salvador",1992,70.2,5667.269566,38.79999924,378.324767,3.777,53.4,60.90000153,222,5.498489
"2312","El Salvador",1993,70.2,5923.57032,39.29999924,429.3124462,3.695,50.5,61.70000076,222,5.584047
"2313","El Salvador",1994,70.5,6167.175948,41.29999924,463.9167359,3.614,47.6,62.5,222,5.66382
"2314","El Salvador",1995,71.2,6429.939117,40,494.9536475,3.529,44.7,61.59999847,222,5.733401
"2315","El Salvador",1996,71.8,6423.879069,38.59999847,505.7906746,3.432,41.9,60.29999924,222,5.791403
"2316","El Salvador",1997,71.9,6573.416426,39.29999924,545.4955966,3.323,39.2,60.29999924,222,5.839103
"2317","El Salvador",1998,71.9,6693.346901,42.29999924,561.1518065,3.201,36.7,62.29999924,222,5.878097
"2318","El Salvador",1999,72.4,6791.138084,43.29999924,580.3863811,3.07,34.5,62.09999847,222,5.911094
"2319","El Salvador",2000,72.9,6811.173964,43.20000076,607.6732977,2.934,32.4,61.79999924,222,5.940305
"2320","El Salvador",2001,73.2,6799.638497,43.29999924,620.8545304,2.803,30.4,61.5,222,5.966027
"2321","El Salvador",2002,73.8,6824.302665,43.59999847,662.2496716,2.683,28.6,61.09999847,222,5.988233
"2322","El Salvador",2003,73.8,6822.55432,44.90000153,689.7906015,2.58,26.9,62.70000076,222,6.008523
"2323","El Salvador",2004,73.6,6821.910492,43.29999924,687.5695524,2.496,25.2,61.70000076,222,6.028792
"2324","El Salvador",2005,73.4,6889.887732,43.70000076,753.3917449,2.433,23.6,61.90000153,222,6.050513
"2325","El Salvador",2006,73.4,7135.830545,44.29999924,815.0321519,2.386,22.1,62.09999847,222,6.074487
"2326","El Salvador",2007,73.7,7373.386032,44.79999924,879.8043819,2.35,20.7,62.09999847,222,6.100868
"2327","El Salvador",2008,74.1,7430.796342,NA,852.9244238,2.319,19.5,NA,222,6.129628
"2328","El Salvador",2009,74,7170.321083,NA,842.7287917,2.291,18.5,NA,222,6.160423
"2329","El Salvador",2010,73.8,7239.637257,NA,852.4981928,2.263,17.7,NA,222,6.192993
"2330","El Salvador",2011,73.7,7352.407861,NA,829.5714904,2.236,17,NA,222,6.227491
"2331","El Salvador",2012,73.8,7446.685593,NA,NA,2.209,16.3,NA,222,6.264129
"2332","El Salvador",2013,73.9,7535.506001,NA,NA,2.184,15.7,NA,222,6.302723
"2333","Equatorial Guinea",1970,39.753,1207.403753,NA,NA,5.678,237.36,NA,226,0.290907
"2334","Equatorial Guinea",1971,40.053,1094.073604,NA,NA,5.681,232.66,NA,226,0.284913
"2335","Equatorial Guinea",1972,40.352,943.6400001,NA,NA,5.68,228.31,NA,226,0.274893
"2336","Equatorial Guinea",1973,40.65,982.5589259,NA,NA,5.677,NA,NA,226,0.262377
"2337","Equatorial Guinea",1974,40.949,1040.649906,NA,NA,5.675,NA,NA,226,0.249569
"2338","Equatorial Guinea",1975,41.254,1193.566642,NA,NA,5.674,NA,NA,226,0.23824
"2339","Equatorial Guinea",1976,41.569,1339.045538,NA,NA,5.676,NA,NA,226,0.228534
